id,level_id,total_time,donuts,candy,level,progress,id Quizo,nbr Items,badge المثابرة,التركيز,النجاح,التميز,الإرتقاء,total_Time_Education,nb_mistakes,correct Question,correct_Q_Math,correct_Q_Science,correct_Q_Ar,correct_Q_Fr,Q_Best_Time,best_time_math,best_time_science,best_time_ar,best_time_fr,Q_Worst_Time,worst_time_math,worst_time_science,worst_time_ar,worst_time_fr,Q_Avg_Time,Avg_Time_math,Avg_Time__science,Avg_Time_ar,Avg_Time_fr
3024,3,0:25:27,15,350,1,0,NULL,0,2,6,2,3,,1057,NULL,3,0,3,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0
3031,3,1:08:56,44,350,1,0,NULL,0,4,7,5,5,,455,NULL,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
3033,6,0:01:14,1,350,1,0,NULL,0,0,1,0,0,,294,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3038,7,0:09:13,15,350,1,0,1176,1,0,2,2,7,,266,NULL,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3042,8,0:06:12,7,350,1,0,NULL,0,1,4,0,4,,2142,NULL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
3045,4,0:04:28,9,350,1,0,NULL,0,0,2,0,7,,1414,NULL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
3049,8,0:11:29,17,350,1,0,NULL,0,1,4,2,6,,0,NULL,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3057,4,0:12:23,16,350,1,0,NULL,0,1,3,0,4,,4046,NULL,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
3065,4,0:24:09,28,350,1,0,NULL,0,2,5,2,7,,4865,NULL,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0
3066,4,0:32:06,25,350,1,0,NULL,0,3,4,3,7,,3031,NULL,8,0,8,0,0,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0
3072,8,1:36:41,84,350,1,0,NULL,0,1,4,0,2,,2051,NULL,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0
3075,5,1:41:56,66,350,1,0,NULL,0,5,7,3,7,,6699,NULL,18,3,15,0,0,7,3,4,0,0,0,0,0,0,0,11,0,11,0,0
3080,3,0:57:49,46,350,1,0,NULL,0,4,5,2,7,,7658,NULL,15,0,15,0,0,1,0,1,0,0,0,0,0,0,0,14,0,14,0,0
3092,6,0:07:15,9,350,1,0,NULL,0,0,2,1,3,,98,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3094,5,0:05:52,91,1400,2,0.7999997735,1207,3,12,14,12,14,2,11312,NULL,18,0,18,0,0,0,0,0,0,0,1,0,1,0,0,17,0,17,0,0
3108,5,0:02:09,1,350,1,0,NULL,0,0,1,0,0,,434,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3109,3,0:13:36,18,350,1,0,NULL,0,1,4,1,7,,2261,NULL,9,0,9,0,0,1,0,1,0,0,0,0,0,0,0,8,0,8,0,0
3111,5,6:40:06,186,2232,4,0.313953549,1216,7,10,7,4,7,3,41874,72,45,23,22,0,0,5,1,4,0,0,5,1,4,0,0,35,21,14,0,0
3115,6,0:07:55,5,400,1,0,NULL,0,1,1,0,1,,63,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3120,4,0:43:38,43,350,1,0,NULL,0,3,7,6,7,,3500,NULL,8,0,8,0,0,2,0,2,0,0,0,0,0,0,0,6,0,6,0,0
3123,6,0:16:32,30,350,1,0,NULL,0,1,4,1,7,,5278,NULL,10,10,0,0,0,4,4,0,0,0,0,0,0,0,0,6,6,0,0,0
3125,8,0:35:36,39,350,1,0,NULL,0,3,7,4,6,,0,NULL,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3128,4,0:48:48,66,350,1,0,NULL,0,3,7,7,7,,6132,NULL,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,5,5,0,0,0
3130,6,0:12:35,9,350,1,0,NULL,0,2,5,1,4,,238,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3138,4,0:38:52,52,1225,2,0.02500000037,1232,3,3,5,2,2,1,6181,NULL,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,0,0,0
3147,3,0:13:43,11,350,1,0,NULL,0,1,2,1,1,,1428,NULL,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3163,7,0:39:58,66,1424,2,0.3250000477,1248,4,3,6,5,7,1,1729,NULL,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
3168,5,0:04:00,2,350,1,0,NULL,0,0,2,0,1,,1435,NULL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
3174,8,0:02:51,1,350,1,0,NULL,0,0,1,0,4,,77,NULL,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3180,3,0:51:57,20,350,1,0,NULL,0,3,7,2,7,,168,NULL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3228,4,0:05:35,5,350,1,0,NULL,0,0,2,1,4,,854,NULL,5,0,5,0,0,3,0,3,0,0,0,0,0,0,0,2,0,2,0,0
3230,3,0:02:57,7,350,1,0,NULL,0,0,1,0,2,,742,NULL,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
3235,6,0:17:48,27,350,1,0,NULL,0,1,4,4,3,,147,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3238,4,0:40:10,58,350,1,0,NULL,0,3,7,7,6,,5432,NULL,8,0,8,0,0,0,0,0,0,0,2,0,2,0,0,6,0,6,0,0
3244,6,0:27:03,28,350,1,0,NULL,0,3,3,1,5,,4312,NULL,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0
3249,4,0:29:45,11,350,1,0,NULL,0,0,0,0,0,,2471,NULL,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,4,4,0,0,0
3268,3,0:38:07,23,350,1,0,NULL,0,3,5,2,7,,2821,NULL,4,1,3,0,0,0,0,0,0,0,2,0,2,0,0,2,1,1,0,0
3281,3,0:09:57,16,350,1,0,NULL,0,1,3,2,7,,2933,NULL,9,0,9,0,0,3,0,3,0,0,1,0,1,0,0,5,0,5,0,0
3289,6,1:07:44,62,350,1,0,NULL,0,4,4,1,7,,9940,NULL,8,5,0,0,0,0,0,0,0,0,1,1,0,0,0,7,4,0,0,0
3293,6,0:07:50,5,350,1,0,NULL,0,1,3,0,3,,2170,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3299,8,0:08:08,2,350,1,0,NULL,0,1,3,0,3,,245,NULL,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
3304,8,0:01:59,6,350,1,0,NULL,0,0,2,0,2,,609,NULL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3313,6,0:16:57,55,125,2,0.1000000015,1333,1,1,4,3,7,1,1897,NULL,7,7,0,0,0,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0
3326,3,0:11:19,11,350,1,0,NULL,0,1,3,1,7,,2569,NULL,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0,3,3,0,0,0
3330,5,2:31:59,90,350,1,0,NULL,0,7,7,5,7,,18557,NULL,25,8,17,0,0,5,0,5,0,0,1,1,0,0,0,19,7,12,0,0
3341,5,6:34:33,11,3353,1,0,1348,10,10,7,4,7,4,32704,945,525,25,50,0,0,32,10,22,0,0,0,0,0,0,0,493,15,28,0,0
3345,5,1:38:38,79,3596,2,0.575,1350,10,5,7,6,7,1,7651,NULL,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,0,0,0
3350,6,1:17:44,73,1975,2,0.450000077,1354,5,4,7,6,7,1,952,NULL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
3352,6,0:21:59,13,799,1,0.25,1355,2,2,3,0,4,,2625,NULL,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0
3359,3,0:20:34,25,350,1,0,NULL,0,2,5,3,7,,3850,NULL,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2,0,0
3365,3,0:07:42,14,350,1,0,NULL,0,0,2,1,5,,2443,NULL,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,5,5,0,0,0
3385,5,0:02:45,2,350,1,0,NULL,0,0,0,0,0,,182,NULL,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3390,6,0:39:43,29,350,1,0,NULL,0,3,4,3,3,,1603,NULL,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0
3392,3,0:18:52,36,350,1,0,NULL,0,1,4,4,7,,2450,NULL,15,0,15,0,0,10,0,10,0,0,0,0,0,0,0,5,0,5,0,0
3418,7,0:33:35,50,350,2,0,1393,1,3,6,4,7,1,882,NULL,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
3422,4,0:08:29,10,350,1,0,NULL,0,2,5,1,7,,1120,NULL,7,0,7,0,0,5,0,5,0,0,0,0,0,0,0,2,0,2,0,0
3424,3,0:03:21,4,350,1,0,NULL,0,0,1,0,1,,581,NULL,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
3427,5,0:26:42,54,475,1,0.9642855525,1398,1,2,5,3,7,,3780,NULL,19,1,18,0,0,3,1,2,0,0,0,0,0,0,0,16,0,16,0,0
3430,8,0:13:14,15,715,1,0.25,1400,2,1,3,0,3,,1211,NULL,4,2,2,0,0,2,1,1,0,0,0,0,0,0,0,2,1,1,0,0
3437,3,0:03:02,4,350,1,0,NULL,0,0,1,0,1,,756,NULL,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
3444,3,0:06:40,15,350,1,0,NULL,0,0,2,1,7,,1582,NULL,7,7,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,0,0,0
3456,7,1:08:24,68,832,2,0.3500000536,1412,2,4,7,5,7,1,1330,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3473,6,0:02:03,1,350,1,0,1422,1,0,1,0,2,,91,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3486,7,0:21:32,65,875,2,0.300000042,1429,2,2,3,4,7,1,462,NULL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3491,3,0:04:37,14,350,1,0,NULL,0,0,2,1,2,,1197,NULL,6,6,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0
3492,5,0:19:22,13,541,1,0,NULL,0,2,3,1,3,,3255,NULL,5,0,5,0,0,0,0,0,0,0,2,0,2,0,0,3,0,3,0,0
3495,4,0:06:06,5,375,1,0.107142866,1435,1,1,3,0,1,,840,NULL,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
3519,3,0:04:54,5,350,1,0,NULL,0,0,2,0,4,,868,NULL,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
3525,3,0:05:49,6,350,1,0,NULL,0,0,1,0,4,,518,NULL,3,0,3,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0
3526,8,0:03:20,2,350,1,0,NULL,0,0,2,0,2,,651,NULL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3528,4,2:01:17,100,1872,3,0,1454,2,6,7,4,7,2,12327,NULL,14,6,8,0,0,1,0,1,0,0,1,0,1,0,0,12,6,6,0,0
3535,4,0:08:28,12,350,1,0,NULL,0,1,3,2,4,,882,NULL,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
3554,4,0:30:41,26,350,1,0,1468,1,3,7,4,4,,4648,NULL,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0
3556,4,3:48:29,126,450,1,0,1470,1,9,7,5,7,,31255,NULL,45,15,30,0,0,5,1,4,0,0,3,1,2,0,0,37,13,24,0,0
3581,4,2:37:07,177,525,3,0.06666667014,1482,1,7,7,6,7,2,13881,NULL,37,8,29,0,0,10,2,8,0,0,0,0,0,0,0,27,6,21,0,0
3594,3,0:02:09,4,350,1,0,NULL,0,0,0,0,1,,581,NULL,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
3613,5,0:24:10,21,350,1,0,NULL,0,2,4,2,3,,693,NULL,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
3617,3,0:15:38,31,350,1,0,NULL,0,1,4,4,7,,2520,NULL,11,0,11,0,0,3,0,3,0,0,0,0,0,0,0,8,0,8,0,0
3619,4,0:09:57,13,350,1,0,NULL,0,1,3,1,5,,1624,NULL,7,0,7,0,0,3,0,3,0,0,0,0,0,0,0,4,0,4,0,0
3624,3,0:01:38,1,350,1,0,1506,1,0,0,0,0,,112,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3639,7,0:28:54,45,350,1,0.8928570151,1515,1,3,6,4,1,,1722,NULL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
3648,4,0:11:35,16,350,1,0,NULL,0,1,4,3,4,,560,NULL,3,0,3,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0
3649,4,0:06:12,16,350,1,0,NULL,0,0,2,0,7,,2009,NULL,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,0,0,0
3651,5,0:49:47,38,450,1,0.3571428955,1520,2,3,6,3,3,,812,NULL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3657,6,0:16:38,16,350,1,0,NULL,0,2,3,1,2,,4879,NULL,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0
3678,6,0:27:47,38,532,1,0.5357143,1535,1,2,4,3,2,,2961,NULL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
3694,3,0:15:46,38,1695,1,0,1543,1,1,4,5,7,,826,NULL,7,7,0,0,0,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0
3697,8,0:25:22,32,1775,1,0,1545,2,2,6,3,7,,3276,NULL,16,0,16,0,0,7,0,7,0,0,0,0,0,0,0,9,0,9,0,0
3711,3,0:12:46,15,350,1,0,NULL,0,3,4,1,7,,959,NULL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3713,7,0:21:13,2,350,1,0,1556,1,2,5,0,0,,4263,NULL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
3720,6,0:12:42,30,700,1,0.6071428657,1559,1,1,4,3,3,,196,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3727,6,0:05:05,9,811,1,0.178571433,1562,2,0,2,0,5,,308,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3731,6,0:10:11,15,350,1,0,NULL,0,1,4,1,7,,1631,NULL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
3734,7,0:42:24,39,850,1,0.1428571492,1566,1,3,5,4,5,,2079,NULL,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0
3738,6,0:09:12,23,652,1,0.3571428955,1568,1,0,2,1,7,,1337,NULL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
3740,6,0:06:48,9,1924,1,0.178571433,1569,5,0,2,0,7,,280,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3743,6,0:52:55,43,1531,1,0.8571427464,1571,1,3,4,0,7,,392,NULL,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3751,3,1:11:09,79,525,1,0.2142857164,1575,1,4,4,2,5,,13748,31,25,25,0,0,0,1,1,0,0,0,0,0,0,0,0,24,24,0,0,0
3755,6,1:12:27,36,525,1,0,NULL,0,4,7,1,7,,6839,NULL,12,11,0,0,0,2,2,0,0,0,0,0,0,0,0,10,9,0,0,0
3759,6,0:21:11,36,1595,1,0.7142856717,1579,4,1,2,1,7,,2352,NULL,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0
3761,3,0:13:11,7,425,1,0.0714285746,1580,1,1,2,0,2,,2030,NULL,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,0,0,0
3771,7,1:19:01,42,350,1,0.1428571492,NULL,0,0,1,0,0,,1617,NULL,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
3778,4,1:51:13,72,350,1,0,NULL,0,0,2,0,0,,665,NULL,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
3793,7,0:17:30,9,350,1,0,NULL,0,0,2,0,0,,1729,NULL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3799,3,0:05:34,2,350,1,0,NULL,0,0,2,0,1,,210,NULL,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
3803,5,0:45:19,26,350,1,0,NULL,0,3,7,3,7,,1652,NULL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
3807,5,0:43:20,73,350,1,0,NULL,0,3,7,4,7,,5831,NULL,37,0,37,0,0,26,0,26,0,0,0,0,0,0,0,11,0,11,0,0
3808,6,0:36:25,51,350,1,0,NULL,0,3,4,3,7,,7861,NULL,28,0,28,0,0,15,0,15,0,0,1,0,1,0,0,12,0,12,0,0
3815,3,4:06:44,208,350,1,0,NULL,0,9,7,4,7,,41713,290,75,47,28,0,0,11,8,3,0,0,1,1,0,0,0,63,38,25,0,0
3816,8,0:04:32,10,350,1,0,NULL,0,1,3,1,2,,252,4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3832,3,0:05:00,7,350,1,0,NULL,0,0,2,0,6,,1225,NULL,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0
3837,5,1:10:49,82,2770,2,0.6249999404,1621,3,4,7,4,7,1,2415,NULL,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,0
3860,3,0:01:26,2,350,1,0,NULL,0,0,0,0,2,,210,NULL,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3897,4,3:00:34,153,3150,3,0.9499997497,1652,4,7,7,4,7,2,17717,90,36,10,26,0,0,11,4,7,0,0,3,0,3,0,0,22,6,16,0,0
3903,4,0:40:20,37,350,1,0,NULL,0,3,7,2,5,,8477,NULL,14,6,8,0,0,1,0,1,0,0,0,0,0,0,0,13,6,7,0,0
3926,6,0:50:24,43,350,1,0,NULL,0,3,7,4,5,,392,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3936,3,0:02:55,9,350,1,0,NULL,0,0,1,1,3,,784,NULL,5,5,0,0,0,3,3,0,0,0,0,0,0,0,0,2,2,0,0,0
3966,3,0:08:30,14,350,1,0,NULL,0,1,3,1,5,,2954,NULL,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,5,5,0,0,0
3976,6,0:28:08,25,350,1,0,NULL,0,3,4,0,6,,7364,NULL,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0
3984,6,0:06:57,9,775,1,0.1785714328,1701,1,0,1,0,2,,938,NULL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4011,3,0:04:33,4,350,1,0,NULL,0,0,2,0,1,,1344,NULL,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
4017,6,0:17:44,10,350,1,0,NULL,0,2,4,0,6,,2198,NULL,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0
4034,5,0:27:56,34,350,1,0,1729,1,3,6,3,6,,7112,NULL,20,2,18,0,0,5,0,5,0,0,0,0,0,0,0,15,2,13,0,0
4043,3,0:27:18,28,350,1,0,NULL,0,2,4,1,5,,6895,NULL,14,7,7,0,0,0,0,0,0,0,1,0,1,0,0,13,7,6,0,0
4054,3,0:01:12,3,350,1,0,NULL,0,0,0,0,0,,140,NULL,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4055,4,6:07:58,132,350,1,0,NULL,0,10,7,4,7,,117782,322,72,37,35,0,0,14,1,13,0,0,11,10,1,0,0,47,26,21,0,0
4061,3,0:25:04,40,1275,1,0.571428597,1745,1,3,4,1,7,,2534,NULL,13,7,6,0,0,5,2,3,0,0,0,0,0,0,0,8,5,3,0,0
4072,4,0:45:44,28,350,1,0,NULL,0,3,7,2,6,,12572,NULL,13,6,7,0,0,0,0,0,0,0,2,1,1,0,0,11,5,6,0,0
4074,4,0:23:43,15,350,1,0,NULL,0,2,5,0,7,,7392,NULL,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0
4077,6,3:01:28,45,275,1,0.3928571939,1755,1,7,7,0,7,,10654,NULL,14,14,0,0,0,5,5,0,0,0,0,0,0,0,0,9,9,0,0,0
4079,3,0:06:51,15,450,1,0.2857143,1756,1,0,2,1,2,,511,NULL,4,4,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0
4087,6,0:02:05,5,350,1,0,NULL,0,0,1,0,0,,714,NULL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4096,8,0:28:26,55,1475,2,0.1,1767,4,2,5,3,6,,3717,NULL,16,0,16,0,0,7,0,7,0,0,0,0,0,0,0,9,0,9,0,0
4115,6,0:02:30,6,350,1,0,NULL,0,1,3,0,7,,777,NULL,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
4118,7,0:01:37,1,350,1,0,NULL,0,0,0,0,0,,119,NULL,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4127,3,0:12:19,6,350,1,0,NULL,0,2,5,0,1,,3304,NULL,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,0,0,0
4132,6,0:40:44,51,1447,2,0,1789,3,3,3,1,7,1,5138,NULL,17,0,17,0,0,6,0,6,0,0,0,0,0,0,0,11,0,11,0,0
4136,6,0:04:57,10,350,1,0.03571428731,1791,1,0,1,0,6,,847,NULL,4,0,4,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0
4138,3,0:35:52,63,350,2,0.2500000298,1792,1,0,2,1,4,,3451,NULL,13,7,6,0,0,3,2,1,0,0,0,0,0,0,0,10,5,5,0,0
4149,3,0:07:46,15,350,1,0,NULL,0,0,2,1,4,,2275,NULL,7,7,0,0,0,2,2,0,0,0,0,0,0,0,0,5,5,0,0,0
4159,3,0:02:35,2,-700,1,0,1805,1,0,0,0,0,,427,NULL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
4174,5,0:05:51,7,799,1,0.1428571492,1814,1,1,2,0,1,,1393,NULL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4185,3,0:43:46,21,875,1,0.4285715,1820,2,0,1,2,3,,322,NULL,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4189,4,0:07:25,9,350,1,0,NULL,0,1,4,0,2,,2891,NULL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
4193,3,0:09:51,14,1046,1,0,1825,1,1,2,1,4,,1673,NULL,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0
4196,6,0:35:16,58,1948,1,0.3571428955,1827,4,3,7,7,7,,3115,NULL,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
4223,3,0:01:40,2,350,1,0,NULL,0,0,0,0,0,,231,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4236,3,0:06:22,3,350,1,0,NULL,0,0,2,0,3,,147,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4259,5,0:02:12,1,350,1,0,NULL,0,0,1,0,0,,693,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4285,6,0:09:28,5,356,1,0,1876,1,1,2,0,1,,840,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4301,3,0:25:38,26,350,1,0,NULL,0,2,6,3,6,,6454,32,15,4,11,0,0,2,0,2,0,0,0,0,0,0,0,13,4,9,0,0
4310,6,0:42:36,71,1675,2,0.4250000715,1889,4,4,7,7,7,1,1484,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
4319,4,0:13:22,16,350,1,0,NULL,0,2,4,1,3,,3675,4,7,3,4,0,0,3,0,3,0,0,1,1,0,0,0,3,2,1,0,0
4324,3,0:10:39,16,350,1,0,NULL,0,1,3,1,7,,2317,44,7,6,1,0,0,1,1,0,0,0,1,1,0,0,0,5,4,1,0,0
4333,4,0:04:16,4,350,1,0,NULL,0,1,3,0,1,,196,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4374,8,0:17:21,6,1448,1,0.0357142873,1927,1,1,4,1,7,,336,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4376,3,1:50:40,122,350,1,0,NULL,0,1,4,3,7,,17577,158,47,47,0,0,0,28,28,0,0,0,1,1,0,0,0,18,18,0,0,0
4388,7,0:13:07,11,375,1,0.214285716,1939,1,0,1,0,0,,917,27,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4406,6,1:24:56,132,3191,3,0.483333528,1951,8,4,7,7,7,2,11207,42,31,7,24,0,0,6,1,5,0,0,0,0,0,0,0,25,6,19,0,0
4410,5,0:47:47,37,350,1,0,NULL,0,3,6,3,7,,5334,38,21,10,11,0,0,10,8,2,0,0,1,0,1,0,0,10,2,8,0,0
4418,6,0:03:51,11,350,1,0,NULL,0,1,3,0,7,,854,2,4,4,0,0,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0
4422,4,0:02:52,1,350,1,0,NULL,0,0,2,0,0,,378,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4424,3,0:13:38,14,725,1,0,1961,1,1,3,1,5,,3283,0,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,5,5,0,0,0
4433,6,0:11:06,12,350,1,0,NULL,0,1,3,0,4,,3045,4,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,4,4,0,0,0
4442,6,0:23:05,11,350,1,0,NULL,0,3,7,0,4,,8274,6,4,4,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0
4455,4,2:10:35,64,350,2,0.2750000358,1977,1,0,0,0,0,,33908,84,13,13,0,0,0,0,0,0,0,0,5,5,0,0,0,8,8,0,0,0
4460,5,0:54:36,28,350,1,0,NULL,0,3,7,4,2,,2275,18,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
4461,3,0:10:15,18,350,1,0,NULL,0,1,2,1,6,,1834,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0
4467,8,0:05:43,1,350,1,0,NULL,0,1,4,0,0,,1869,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
